"CODE","LOCATION","TYPE","RATING (MAX = 5)","Address","Description","Long Description","Tags_Creation_Description","Ticket Info","image_path","open_time","close_time","coordinate","tags","image_url"
"FB093","Pho Viet Nam","F&B","4.8","66 Tran Quoc Toan Ward 8, Dist. 3 | 163 Tran Nao Ward Binh An, Dist. 2, Ho Chi Minh City 700000, Vietnam","It's a Vietnamese restaurant specializing in pho.","Pho Viet Nam is a popular restaurant that specializes in serving authentic and flavorful pho. The restaurant uses traditional recipes and high-quality ingredients to create a rich and aromatic broth. You can customize the soup with various meats, herbs, and spices. Pho Viet Nam is the perfect place to experience a truly traditional Vietnamese dish.","","5.0","https://ak-d.tripcdn.com/images/1tx2o12000km2gr903A11.jpg","06:00","21:00","10.788224, 106.68864","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889088/FB093.jpg"
"FB094","Banh Mi 362","F&B","5.0","25 Tran Cao Van | Da Kao Ward, District 1, Ho Chi Minh City, Vietnam","Banh Mi 362 serves delicious and authentic Vietnamese sandwiches.","Banh Mi 362 is a well-established eatery known for its delicious Banh Mi sandwiches, founded in 1980. The restaurant offers a wide variety of fillings, from classic cold cuts to grilled meats and vegetarian options. Each sandwich is made with fresh, crispy bread and flavorful ingredients. The restaurant provides a casual and welcoming atmosphere, making it a popular spot for a quick and satisfying meal.","","2.0","https://ak-d.tripcdn.com/images/0107312000o26b3f7F283.jpg","6:30","20:30","10.7268849, 106.7087971","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889090/FB094.jpg"
"FB095","Cafe RuNam","F&B","4.0","96 Mac Thi Buoi Ben Nghe warrd, District 1, Ho Chi Minh City 700000 Vietnam","Cafe RuNam is an elegant Vietnamese cafe renowned for its premium coffee and cuisine.","Cafe RuNam is an elegant and sophisticated cafe that offers a unique blend of Vietnamese tradition and modern design. The cafe is known for its premium coffee, which is sourced from the finest beans in Vietnam. In addition to coffee, Cafe RuNam also serves a variety of Vietnamese dishes and pastries. The cafe's refined ambiance and attentive service make it a perfect place to relax and enjoy a taste of Vietnam.","","0.0","https://ak-d.tripcdn.com/images/100g1e000001fuw3e20EF.jpg","07:00","23:00","10.774314, 106.704094","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889100/FB095.jpg"
"FB096","Thuong Rooftop","F&B","5.0","258 Đ. Tôn Đản, Phường 8, Quận 4, Hồ Chí Minh, Vietnam","Thuong Rooftop is an elevated restaurant offering scenic views.","Thuong Rooftop is a stylish restaurant situated high above the city, offering breathtaking panoramic views. The restaurant serves a variety of Vietnamese and international dishes, all prepared with fresh, high-quality ingredients. Guests can enjoy their meals while taking in the stunning city skyline. The atmosphere is sophisticated and romantic, making it a perfect spot for a special occasion.","","6.0","https://ak-d.tripcdn.com/images/0104g12000d2jq9x28C63.jpg","16:30","0:30","10.7568205, 106.7061347","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889111/FB096.jpg"
"FB097","Shin Coffee","F&B","5.0","18 Ho Huan Nghiep Street, Ben Nghe Ward, District 1, Ho Chi Minh City 70000 Vietnam","Shin Coffee is a cafe offering a variety of coffee beverages.","Shin Coffee offers a cozy and inviting atmosphere, perfect for enjoying a cup of expertly crafted coffee. The cafe offers a wide selection of coffee beverages, from classic espresso drinks to creative signature blends. They are dedicated to sourcing the highest quality beans and using modern brewing techniques. Shin Coffee is the ideal place to relax, work, or catch up with friends over a delicious cup of coffee.","","4.0","https://ak-d.tripcdn.com/images/100w16000000z6bd90C9B.jpg","0:00","23:59","10.774375, 106.705208","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889124/FB097.jpg"
"FB098","Bistro Song Vie Saigon","F&B","4.0","197/2 Nguyen Van Huong Street, Thao Dien Ward, District 2, HCMC","It's a charming Saigon bistro offering French-Vietnamese cuisine by the river.","Bistro Song Vie Saigon offers a charming riverside setting with a delightful blend of French and Vietnamese flavors. The restaurant features a menu of classic bistro dishes with a local twist, prepared with fresh, seasonal ingredients. Guests can enjoy their meals while taking in the tranquil views of the Saigon River. With its relaxed ambiance and delicious cuisine, Bistro Song Vie Saigon provides a memorable dining experience.","","38.0","https://ak-d.tripcdn.com/images/100e0g0000007q78eD23B.jpg","6:30","23:00","10.8158496, 106.7339621","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889137/FB098.jpg"
"FB099","The Lounge","F&B","3.9","Sheraton Saigon Hotel & Towers 88 Dong Khoi Street, District 1, Ho Chi Minh City 70000 Vietnam","The Lounge offers a chic and relaxed atmosphere for dining and drinks.","Located within the Sheraton Saigon Hotel & Towers, The Lounge provides a sophisticated setting for guests to unwind. It is known for its extensive drink menu, including cocktails, wines, and spirits, as well as a selection of light meals and snacks. The ambiance is elegant and comfortable, making it ideal for business meetings, casual gatherings, or a relaxing evening. Live music performances often enhance the experience, adding to the lounge's vibrant atmosphere.","","0.0","https://ak-d.tripcdn.com/images/1me0w12000i6dujldAFE4.jpg","07:00","00:00","10.7757706, 106.7042346","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889147/FB099.jpg"
"FB100","Com Nieu Sai Gon","F&B","5.0","27 Tu Xuong | District 3, Ho Chi Minh City 700000, Vietnam","Com Nieu Sai Gon offers traditional Vietnamese rice dishes served in clay pots.","Com Nieu Sai Gon is known for its delicious and authentic Vietnamese cuisine, specializing in rice dishes cooked in traditional clay pots. The cooking method gives the rice a unique aroma and a slightly crispy crust. The restaurant's menu features a variety of Vietnamese specialties, from flavorful braised meats to fresh seafood dishes. With its rustic decor and friendly service, Com Nieu Sai Gon offers a delightful dining experience for both locals and tourists.","","18.0","https://ak-d.tripcdn.com/images/100u0g0000007whk8192B.jpg","6:00","22:30","10.7819787, 106.6879746","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889155/FB100.jpg"
"FB101","Little HaNoi Egg Coffee","F&B","5.0","258/1 Điện Biên Phủ, p, Quận 3, Hồ Chí Minh 700000, Vietnam","This cafe specializes in authentic Hanoi egg coffee.","Little HaNoi Egg Coffee brings the unique taste of Hanoi's famous egg coffee to Ho Chi Minh City. The cafe is dedicated to serving authentic Vietnamese coffee, with the egg coffee as its star offering. The rich and creamy egg yolk mixture is carefully layered on top of the strong coffee, creating a harmonious blend of flavors. Visitors can enjoy a cozy atmosphere and experience a true taste of Hanoi in this charming cafe.","","6.0","https://ak-d.tripcdn.com/images/0101412000o22xvbkA07D.jpg","07:00","21:30","10.7797001, 106.6864737","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889166/FB101.jpg"
"FB102","Banh mi Anh Phan","F&B","4.5","145 Đ. Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Vietnam","Banh mi Anh Phan is a Vietnamese banh mi shop.","Banh mi Anh Phan is a popular spot for grabbing a delicious and affordable banh mi in Ho Chi Minh City. They serve freshly made Vietnamese sandwiches with a variety of fillings, including grilled pork, pate, and various vegetables. Their bread is always crispy and the ingredients are fresh, making for a satisfying meal. It's a favorite among locals and tourists looking for a quick and authentic Vietnamese snack.","","0.0","https://ak-d.tripcdn.com/images/1me0y12000ebpx1sa1630.jpg","05:30","22:30","10.76618, 106.6893197","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889174/FB102.jpg"
"FB103","Thien Kim Bakery | Tiem Banh Cong Quynh | Banh Kem Quan 1 | Banh Kem Cong Quynh","F&B","4.3","139 Đ. Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Vietnam","Thien Kim Bakery is the Cong Quynh cake shop in District 1.","Thien Kim Bakery, also known as Tiem Banh Cong Quynh, is a well-regarded bakery in District 1, specializing in a wide array of cakes and pastries. They are known for their beautifully decorated cakes suitable for various occasions like birthdays and celebrations. The bakery offers a range of traditional and modern cake flavors, ensuring there's something to suit every taste. Customers appreciate the quality ingredients and craftsmanship that go into each cake.","","0.0","https://ak-d.tripcdn.com/images/1me0y12000ebpx1sa1630.jpg","08:00","22:00","10.7661135, 106.6894096","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889191/FB103.jpg"
"FB104","Meraki cafe","F&B","3.6","Cafe Apartment, Chung Cư 42, Đ. Nguyễn Huệ, street, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam","Meraki Cafe offers a soulful experience crafted with passion.","Located in the iconic Cafe Apartment on Nguyen Hue street, Meraki Cafe is a haven for those seeking a unique and soulful coffee experience. With a passion for craftsmanship, they create coffee and drinks with high-quality ingredients and meticulous care. The cafe's cozy atmosphere and artistic decor make it a perfect spot for relaxation and inspiration. Visitors can enjoy the beautiful views of the bustling street while sipping on their favorite brew.","","0.0","https://ak-d.tripcdn.com/images/1me2t12000fvt44weCB91.jpg","8:00","23:30","10.7740558, 106.7041078","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889197/FB104.jpg"
"FB105","Rabbit Hole","F&B","5.0","138 Nam Ki Khoi Nghia street, District 1, HCMC","Rabbit Hole is a whimsical, hidden eatery offering an imaginative escape.","Rabbit Hole provides a unique dining experience with its quirky and imaginative decor, creating a sense of wonder and escape. The menu features a range of creative dishes with international influences, prepared with fresh and high-quality ingredients. The restaurant's atmosphere is intimate and welcoming, making it ideal for a special occasion or a night out with friends. This hidden gem promises an unforgettable culinary adventure for those who dare to explore.","","30.0","https://ak-d.tripcdn.com/images/0104n12000okhvjhv53BB.jpg","18:00","2:00","10.7775742, 106.6975438","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889206/FB105.jpg"
"FB106","SoSo Coffee","F&B","4.0","90 Đ. Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh,","SoSo Coffee is a cozy cafe serving a variety of coffee drinks.","SoSo Coffee is a cozy and inviting cafe in the Binh Thanh district, known for its relaxed ambiance and delicious coffee offerings. They serve a variety of coffee drinks, from classic Vietnamese coffee to international favorites, all prepared with care and attention to detail. The cafe's comfortable seating and friendly staff make it a great spot to unwind and enjoy a cup of coffee. SoSo Coffee is a perfect retreat for coffee lovers looking for a local hangout.","","0.0","https://ak-d.tripcdn.com/images/0102k120009bgoxtx6378.jpg","07:00","21:00","10.7891045, 106.7184216","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889214/FB106.jpg"
"FB107","POCPOC Garden","F&B","5.0","79a Nguyễn Đình Chiểu, Phường 6, Quận 3, Hồ Chí Minh, Vietnam","Known for its truly diverse music and live performances.","POCPOC Garden isn't just a bar; it's a vibrant hub for music lovers. Enjoy live performances spanning various genres, creating a dynamic and exciting atmosphere. The bar offers a great selection of drinks to enjoy while soaking in the music and performances. It's a popular spot for both locals and tourists seeking a memorable night out.","","25.0","https://ak-d.tripcdn.com/images/0102u12000h5c29j98DC3.jpg","17:00","02:00","10.7810173, 106.6926803","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889215/FB107.jpg"
"FB108","Saigon Saigon Rooftop Bar","F&B","5.0","19-23 Lam Son Square, Bến Nghé, Quận 1, Hồ Chí Minh, Vietnam","A stylish bar with an elegant ambiance and a terrace offering panoramic city views.","Located atop the Caravelle Hotel, Saigon Saigon Rooftop Bar provides stunning panoramic views of Ho Chi Minh City.  It's a sophisticated spot to unwind with a cocktail and enjoy the city lights. The bar offers a wide selection of drinks, including classic cocktails and local beers, along with light snacks.  Enjoy the cool breeze and vibrant atmosphere while taking in the spectacular scenery.","","26.0","https://ak-d.tripcdn.com/images/100u0n000000ee9xq68AB.jpg","16:30","1:00","10.7761929, 106.7034271","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889216/FB108.jpg"
"FB109","Bep Oc Sai Gon","F&B","5.0","74/7 Hai Bà Trưng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 71000, Vietnam","A lively food stall atmosphere, with seafood that stands out for its freshness","Bep Oc Sai Gon specializes in fresh and flavorful Vietnamese seafood dishes. The restaurant has a lively, street-food-style atmosphere, perfect for experiencing local cuisine. With a focus on freshness, the seafood is prepared simply to highlight its natural flavors. Expect a bustling environment and a wide variety of shellfish and other seafood options.","","20.0","https://ak-d.tripcdn.com/images/0100112000o28po99ED28.jpg","11:00","22:00","10.7782443, 106.7036552","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889218/FB109.jpg"
"FB110","Restaurant Ho Chi Minh (Saigon) - Duong Restaurant Ho Chi Minh","F&B","4.7","27 Dong Du Street,District 1,Ho Chi Minh","Duong Restaurant offers cuisine from Ho Chi Minh (Saigon).","Duong Restaurant offers a refined dining experience with a focus on authentic Vietnamese flavors from the Saigon region. The menu features a variety of traditional dishes prepared with fresh, local ingredients. The restaurant provides a comfortable and elegant setting, making it suitable for both casual meals and special occasions. Expect friendly service and a flavorful journey through Vietnamese cuisine.","","40.0","https://ak-d.tripcdn.com/images/100l12000000sq63y47A1.jpg","10:00","22:00","10.776003, 106.704881","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889226/FB110.jpg"
"FB111","The Old Compass Cafe and Bar","F&B","4.3","3rd Floor, 63/11 Pasteur, Ben Nghe Ward, District 1, HCMC","A hidden, atmospheric cafe and bar with a unique vintage charm.","The Old Compass Cafe and Bar provides a cozy and intimate escape from the bustling city. Located on the third floor, it offers a relaxed atmosphere with vintage decor and comfortable seating. They serve a range of coffee, drinks, and light bites.  It's a perfect spot to unwind, read a book, or enjoy a conversation with friends in a unique setting.","","13.0","https://ak-d.tripcdn.com/images/100l12000000sq5fn1F81.jpg","9:00","22:00","10.7748976, 106.7005786","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889236/FB111.jpg"
"FB112","B3 - Steakhouse & Craft beer","F&B","4.0","Level 1, 14 Nguyen Hue, Ben Nghe Ward, District 1, Ho Chi Minh City, Vietnam","B3 is a restaurant specializing in steak and craft beer.","B3 - Steakhouse & Craft beer is a modern restaurant that specializes in high-quality steaks and a wide selection of craft beers. Located in the heart of District 1, it's a great place to enjoy a satisfying meal in a stylish setting.  The restaurant offers a variety of cuts of beef cooked to perfection, paired with carefully selected beers. It's an ideal spot for meat lovers and craft beer enthusiasts.","","24.0","https://ak-d.tripcdn.com/images/0103g12000bcuz75r4981.jpg","15:00","23:00","10.7731502, 106.7050776","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889247/FB112.jpg"
"FB113","Mien Dong Thao Coffee","F&B","4.8","221A Nguyen Trong Tuyen, P. 8 Q. Phu Nhuan, Ho Chi Minh City 70000 Vietnam","Mien Dong Thao Coffee is a cafe known for its natural, garden-like ambiance.","Mien Dong Thao Coffee is designed with a serene, garden-like atmosphere, providing a relaxing escape from the city. Lush greenery and natural elements create a tranquil environment for enjoying coffee and other beverages. It's a great place to unwind, connect with nature, and enjoy a peaceful moment. They offer a wide range of coffee drinks, teas, and light snacks.","","4.0","https://ak-d.tripcdn.com/images/100h1c000001dbznfE840.jpg","7:00","23:00","10.7975395, 106.6751783","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889257/FB113.jpg"
"FB114","McDonald's","F&B","5.0","2-6 BIs Dien Bien Phu | Phuong Da Kao, Quan 1, Ho Chi Minh City, Vietnam","McDonald's is a worldwide fast-food chain famous for its burgers and fries.","McDonald's is a global fast-food chain known for its iconic burgers, fries, and milkshakes. It's a convenient and familiar option for a quick and affordable meal. With locations worldwide, McDonald's offers a consistent menu of classic fast-food favorites. It's a popular choice for families and individuals looking for a convenient and casual dining experience.","","4.0","https://ak-d.tripcdn.com/images/1003hk114wstq34s094CE.jpg","09:30","22:00","10.7731883, 106.7009194","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889266/FB114.jpg"
"FB115","Banh Xeo 46A","F&B","3.5","46A D Dinh Cong Trang | District 3, Ho Chi Minh City","Banh Xeo 46A is a popular Ho Chi Minh City eatery famous for its delicious banh xeo.","This casual eatery is a must-visit for banh xeo lovers. The crispy, savory crepes are filled with a variety of ingredients, from shrimp and pork to bean sprouts and mung beans. Served with fresh herbs and a flavorful dipping sauce, Banh Xeo 46A offers a true taste of Vietnamese street food. The atmosphere is bustling and authentic, providing a genuine local dining experience.","","13.0","https://ak-d.tripcdn.com/images/10050g0000007qe6o123B.jpg","10:00","21:00","10.7895674, 106.6913428","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889282/FB115.jpg"
"FB116","Quince Saigon","F&B","5.0","37bis Đ. Ký Con, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Vietnam","Quince Saigon is a Michelin-starred restaurant renowned for its refined modern European cuisine.","Quince Saigon presents a seasonal menu, featuring dishes prepared with the finest ingredients and innovative techniques. The elegant and intimate setting provides the perfect backdrop for a special occasion or a memorable meal. Guests can expect impeccable service and a curated wine list to complement their dining experience. The restaurant's commitment to excellence has earned it recognition as one of the city's premier dining destinations.","","105.0","https://ak-d.tripcdn.com/images/0104y12000kmxp65e73D6.jpg","17:30","22:30","10.766199, 106.6992167","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889290/FB116.jpg"
"FB117","SHODAY","F&B","5.0","3A1 Ngô Văn Năm, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 71006, Vietnam","SHODAY offers a dining experience.","SHODAY provides customers with an innovative and artistic culinary journey. The restaurant is known for its exquisite plating and unique flavor combinations, leaving a lasting impression on every customer. The atmosphere at SHODAY is a harmonious blend of modern aesthetics and comfortable seating. The restaurant prides itself in delivering memorable dining experiences by using high-quality ingredients and creative cooking techniques.","","6.0","https://ak-d.tripcdn.com/images/0102l12000myu7mwz466E.jpg","11:00","23:30","10.780904, 106.706305","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889301/FB117.jpg"
"FB118","Godmother Bake & Brunch","F&B","4.0","70B Đ. Lê Lợi, Phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam","It's a warm, inviting spot for delicious baked goods and satisfying brunch.","Godmother Bake & Brunch is known for its freshly baked pastries, delicious brunch options, and cozy ambiance. From croissants and cakes to savory brunch plates, every dish is prepared with care and attention to detail. The cafe also offers a variety of coffee and tea beverages to complement your meal. Whether you're looking for a quick breakfast or a leisurely brunch, Godmother Bake & Brunch is the perfect place to relax and indulge.","","0.0","https://ak-d.tripcdn.com/images/010411200089y968x3719.jpg","8:00","22:00","10.7733507, 106.6996511","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889311/FB118.jpg"
"FB119","The Gangs","F&B","3.7","131 Nguyen Phuc Nguyen | Ward 10, Dist.3, Ho Chi Minh City 700000, Vietnam","The Gangs offers a lively atmosphere perfect for group dining.","The Gangs is a vibrant restaurant renowned for its diverse menu and convivial atmosphere. The restaurant offers a wide range of options that suits everyone’s taste buds. With its spacious layout and lively music, The Gangs is an ideal spot for group gatherings and celebrations. Friendly staff and prompt service add to the overall positive dining experience.","","0.0","https://nephele.trip.com/target/1me2v12000ohkodb4F01E.jpg","11:00","00:00","10.7798722, 106.6799389","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889321/FB119.jpg"
"FB120","Pho Dau","F&B","5.0","288 / M1 Nam Ky Khoi Nghia | Ward 8, District 3, Ho Chi Minh City 700000, Vietnam","Founded in 1958, smooth pho carries the soul of Vietnamese cuisine.","Pho Dau has been serving authentic pho since 1958. The broth is simmered for hours, resulting in a rich and flavorful soup that perfectly complements the tender noodles and thinly sliced beef. Garnished with fresh herbs and a squeeze of lime, each bowl of pho is a comforting and satisfying meal. Pho Dau provides an authentic taste of Vietnamese culinary heritage.","","3.0","https://ak-d.tripcdn.com/images/0102e12000jfq079mE822.jpg","05:00","13:00","10.78233, 106.69205","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889322/FB120.jpg"
"FB121","Marcel Gourmet Burger","F&B","5.0","132 Calmette, D1 Saigon, Vietnam","Marcel Gourmet Burger is a restaurant specializing in gourmet, high-quality burgers.","Marcel Gourmet Burger uses only the freshest ingredients and handcrafted patties to create a truly exceptional burger experience. From classic cheeseburgers to creative specialty burgers, there is something for everyone. The restaurant also offers a selection of sides, including crispy fries and onion rings, as well as refreshing drinks. Marcel Gourmet Burger is the perfect place to satisfy your burger cravings in style.","","9.0","https://ak-d.tripcdn.com/images/100b12000000ssdog62CB.jpg","11:00","22:00","10.7686388, 106.6986223","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889333/FB121.jpg"
"FB122","Au Pagolac","F&B","4.7","978 Tran Hung Dao, Ward 7, District 5, Ho Chi Minh City 700000, Vietnam","Au Pagolac is a Parisian restaurant serving authentic Cambodian cuisine.","Au Pagolac provides an array of authentic Cambodian dishes, prepared with traditional recipes and fresh ingredients. Guests can enjoy flavorful curries, stir-fries, and soups, all showcasing the unique spices and flavors of Cambodian cuisine. The warm and inviting atmosphere makes it perfect for family gatherings and intimate dinners. Au Pagolac promises a memorable dining experience filled with authentic Cambodian flavors.","","9.0","https://ak-d.tripcdn.com/images/100d0u000000iuh45C936.jpg","10:00","22:00","10.753157, 106.6724","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889339/FB122.jpg"
"FB123","The Lunch Lady (Nguyen Thi Thanh)","F&B","4.8","23 Hoang Sa St., District 1 | Phuong Da Kao, District 1, Ho Chi Minh City 70000, Vietnam","The Lunch Lady is an iconic, Bourdain-featured Vietnamese street food stall famous for its daily rotating menu of authentic dishes.","This no-frills street food stall has become a culinary institution thanks to Anthony Bourdain's endorsement. The daily menu features a rotating selection of authentic Vietnamese noodle soups and dishes, each bursting with flavor and prepared with fresh, local ingredients. Expect a bustling atmosphere, delicious food, and an unforgettable culinary experience that captures the essence of Vietnamese street food culture. Be sure to arrive early as popular dishes often sell out quickly.","","4.0","https://ak-d.tripcdn.com/images/100s0g0000007q7sgC406.jpg","10:30","15:30","10.7917441, 106.7044226","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889348/FB123.jpg"
"FB124","La Plancha","F&B","4.4","25 Tran Ngoc Dien, Thao Dien, Q2, Ho Chi Minh City, Vietnam","La Plancha specializes in fresh, hot-griddled cuisine.","La Plancha specializes in hot-griddled cuisine cooked on a flat iron grill, offering a diverse menu with Mediterranean and Asian influences. The restaurant provides a cozy and vibrant atmosphere, ideal for gatherings with friends and family. The menu features fresh ingredients, creative flavor combinations, and perfectly grilled dishes, ensuring a satisfying dining experience. Enjoy the unique taste of cuisine cooked on the flat iron grill at La Plancha.","","19.0","https://ak-d.tripcdn.com/images/100b0g0000007q89h7D25.jpg","11:00","23:00","10.8049945, 106.739891","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889360/FB124.jpg"
"FB125","Kohaku UDON & RAMEN - Phan Xich Long","F&B","5.0","246 Phan Xích Long, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam","Kohaku Phan Xich Long serves Japanese udon and ramen.","Kohaku Phan Xich Long is a Japanese restaurant specializing in authentic udon and ramen dishes. The restaurant offers a cozy and inviting atmosphere, perfect for enjoying a comforting meal. The menu features a variety of udon and ramen options, prepared with fresh ingredients and traditional Japanese techniques. Enjoy the rich flavors and satisfying textures of authentic Japanese cuisine at Kohaku.","","6.0","https://ak-d.tripcdn.com/images/0106e12000o05s4yc54CC.jpg","9:00","22:00","10.7979478, 106.6896024","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889371/FB125.jpg"
"FB126","Brix Wine Bar & Kitchen","F&B","4.6","42 Pasteur Ben Nghe Ward, District 1, Ho Chi Minh City 700000 Vietnam","Brix offers a modern menu in a relaxed wine bar setting.","Brix Wine Bar & Kitchen creates a welcoming and stylish setting to enjoy a diverse selection of wines paired with contemporary dishes. The menu features innovative small plates, delicious mains, and delectable desserts, all designed to complement the wine list. Whether you're looking for a relaxed evening with friends or a special occasion dinner, Brix provides a sophisticated and memorable experience. The knowledgeable staff can guide you through the wine selection to find the perfect pairing for your meal.","","12.0","https://ak-d.tripcdn.com/images/100t0o000000f6fia6A03.jpg","13:00","01:00","10.771305, 106.702489","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889380/FB126.jpg"
"FB127","Quan Thuy","F&B","4.8","84 Dinh Tien Hoang St., Dist.1, Ho Chi Minh City, Vietnam","Quan Thuy is a Vietnamese restaurant well-known for its fresh seafood.","Quan Thuy is a popular Vietnamese restaurant known for its extensive menu of fresh seafood dishes. Diners can select from a wide variety of locally sourced seafood, prepared using traditional Vietnamese cooking methods. The restaurant boasts a lively and bustling atmosphere, perfect for experiencing authentic Vietnamese dining. It's a must-visit for seafood lovers looking to savor the flavors of Vietnam.","","14.0","https://ak-d.tripcdn.com/images/100o050000000s28bAD41.jpg","09:00","23:00","10.79018, 106.69773","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889386/FB127.jpg"
"FB128","The Alley Cocktail Bar & Kitchen","F&B","5.0","63/8 Pasteur Street, Ho Chi Minh City, Vietnam","The Alley Cocktail Bar & Kitchen offers a refined blend of expertly crafted cocktails and delicious kitchen dishes in an intimate setting.","Tucked away on Pasteur Street, The Alley Cocktail Bar & Kitchen offers an intimate and sophisticated setting for enjoying expertly crafted cocktails and delicious cuisine. The bar features a creative menu of signature cocktails, each made with premium spirits and fresh ingredients. The kitchen offers a range of flavorful dishes designed to complement the drinks, making it a perfect spot for a pre-dinner drink or a late-night bite. The atmosphere is both stylish and welcoming, creating a memorable experience for all.","","14.0","https://ak-d.tripcdn.com/images/0102a12000chu4ftz3A25.jpg","17:00","1:00","10.7748762, 106.700202","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889393/FB128.jpg"
"FB129","Urbane Lounge","F&B","3.6","148 Tran Hung Dao Blvd District 1, inside Pullman Hotel, Ho Chi Minh City Vietnam","Urbane Lounge offers a sophisticated yet relaxed dining atmosphere.","Located inside the Pullman Hotel, Urbane Lounge provides a chic and sophisticated atmosphere for dining and relaxation. The lounge offers a diverse menu of international cuisine, including tapas, main courses, and desserts. Guests can also enjoy a wide selection of cocktails, wines, and spirits. With its stylish decor, comfortable seating, and attentive service, Urbane Lounge is the perfect place to unwind and enjoy a memorable evening.","","6.0","https://ak-d.tripcdn.com/images/10070n000000efyd35453.jpg","06:00","22:00","10.7641994, 106.6918067","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889399/FB129.jpg"
"FB130","DB Restaurant","F&B","4.9","117 Cong Quynh, Nguyen Cu Trinh Ward, District 1, Ho Chi Minh City 700000 Vietnam","DB Restaurant is a dining establishment.","DB Restaurant is a cozy dining establishment serving a variety of dishes. They focus on using fresh, locally sourced ingredients. The atmosphere is casual and inviting, making it a great spot for a relaxed meal. It's a good place for a simple and satisfying culinary experience.","","7.0","https://ak-d.tripcdn.com/images/10010n000000er9l7F87E.jpg","06:30","23:00","10.7653618, 106.6898929","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889404/FB130.jpg"
"FB131","After Tapas & Wine Restaurant","F&B","4.7","28B Ngo Van Nam District 1, Ho Chi Minh City 700000 Vietnam","It's a restaurant specializing in shared small plates and a variety of wines.","After Tapas & Wine Restaurant offers a cozy and inviting atmosphere perfect for sharing small plates and enjoying a glass of wine with friends. The menu features a variety of tapas-style dishes with both local and international influences. Their extensive wine list complements the food perfectly, offering options for every palate. The ambiance is warm and relaxed, making it an ideal spot for a casual evening out. Guests can expect friendly service and a memorable dining experience.","","8.0","https://ak-d.tripcdn.com/images/100j0g0000007pp3744D9.jpg","11:00","23:30","10.78143, 106.7060842","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761889414/FB131.jpg"
