CODE,LOCATION,TYPE,RATING (MAX = 5),Address,Description,Long Description,Tags_Creation_Description,Ticket Info,image_path,open_time,close_time,coordinate,tags,image_url
AC155,Cubicity De Tham,Accommodation,4.3,"232 De Tham, Pham Ngu Lao ward",Cubicity De Tham provides compact and modern accommodations in District 1.,Cubicity De Tham is a 2-star hotel in Ho Chi Minh City. Rated 8.6/10 by 80 reviews. Guests praise its location near Near Pham Ngu Lao | Pham Ngu Lao Street Area. The most popular room is 'Queen Room' with 1 queen bed. Great location|Clean and tidy,Great location|Clean and tidy,~₫875000/night (approx. $35),https://ak-d.tripcdn.com/images/1mc1q12000llyygli686F_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.767648, 106.693903",Great location|Clean and tidy,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882239/AC155.webp
AC156,Golda Hotel,Accommodation,4,"37 Thuan Kieu Street, Ward 12",Golda Hotel is a stylish hotel nestled in the heart of District 1.,Golda Hotel is a 3-star hotel in Ho Chi Minh City. Rated 8.1/10 by 54 reviews. Guests praise its location near Near Cholon. The most popular room is 'Deluxe Double Room' with 1 queen bed. ,,~₫675000/night (approx. $27),https://ak-d.tripcdn.com/images/1mc2j12000nyh14kw7913_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.756487, 106.658091",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882240/AC156.webp
AC157,Sazi Resin Hotel - Free Nails/ Hair Wash,Accommodation,4,"19C Bui Thi Xuan, Ben Thanh Ward",Sazi Resin Hotel offers unique services like free nail and hair treatments in District 10.,Sazi Resin Hotel - Free Nails/ Hair Wash is a 3-star hotel in Ho Chi Minh City. Rated 8.0/10 by 126 reviews. Guests praise its location near Near Pham Ngu Lao | Ho Chi Minh City Centre. The most popular room is 'Standard King Room' with 1 queen bed. Great location|Great rooms,Great location|Great rooms,~₫725000/night (approx. $29),https://ak-d.tripcdn.com/images/1mc6z12000m9acs5wE512_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.771896, 106.690536",Great location|Great rooms,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882242/AC157.webp
AC158,Home Away Serviced Apartment- Ky Con,Accommodation,4.5,"54/02 Ky Con, Nguyen Thai Binh Ward",Home Away Serviced Apartment- Ky Con provides comfortable serviced apartments in District 1.,Home Away Serviced Apartment- Ky Con is a 3-star hotel in Ho Chi Minh City. Rated 9.1/10 by 38 reviews. Guests praise its location near Near Pham Ngu Lao | Bach Dang Riverside. The most popular room is 'Deluxe One-Bedroom Apartment' with 1 queen bed and 2 futon beds. Clean and tidy|Great service,Clean and tidy|Great service,~₫700000/night (approx. $28),https://ak-d.tripcdn.com/images/1mc6012000e7kjhibE275_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.766404, 106.699704",Clean and tidy|Great service,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882243/AC158.webp
AC159,Sheraton Saigon Grand Opera Hotel,Accommodation,4.7,"88 Dong Khoi, Sai Gon Ward",A luxurious hotel located next to the Saigon Opera House.,"Sheraton Saigon Grand Opera Hotel is a 5-star hotel in Ho Chi Minh City. Rated 9.3/10 by 476 reviews. Guests praise its location near Near Saigon Japan Town | Nguyen Hue Walking Street. The most popular room is 'Guest Room, 1 King Bed' with 1 king bed. Delicious breakfast|Located downtown",Delicious breakfast|Located downtown,~₫4825000/night (approx. $193),https://ak-d.tripcdn.com/images/1mc3112000icibkvj724E_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.775446, 106.703878",Delicious breakfast|Located downtown,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882244/AC159.webp
AC160,CityHouse - Nest Nguyen Dinh Chieu,Accommodation,5,"361/12 Nguyen Dinh Chieu, Ward 5",CityHouse - Nest Nguyen Dinh Chieu provides a comfortable living experience in District 3.,CityHouse - Nest Nguyen Dinh Chieu is a 3-star hotel in Ho Chi Minh City. Rated 10.0/10 by 2 reviews. Guests praise its location near Near Pham Ngu Lao. The most popular room is 'Cozy Studio' with 1 double bed. ,,~₫925000/night (approx. $37),https://ak-d.tripcdn.com/images/1mc3112000nmpqd9k05D7_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.771416, 106.684192",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882247/AC160.webp
AC161,The Landmark Collection Suite,Accommodation,4,"L3.02.09-Landmark 3 Building, 720A Dien Bien Phu",The Landmark Collection Suite offers upscale suite accommodations within Vinhomes Central Park.,The Landmark Collection Suite is a 3-star hotel in Ho Chi Minh City. Rated 8.0/10 by 14 reviews. Guests praise its location near Near Landmark 81 Sky View Observatory | Vinhomes Central Park. The most popular room is 'Premier City View Suite 1Bedroom' with 1 king bed. ,,~₫925000/night (approx. $37),https://ak-d.tripcdn.com/images/1mc1r12000ffzuh6i69B7_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.794774, 106.72064",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882248/AC161.webp
AC162,Do Thanh Residence,Accommodation,4.2,"No.18, Street No.3, Do Thanh Condominium, Ward 4",Do Thanh Residence offers comfortable accommodation in a residential area of Ho Chi Minh City.,Do Thanh Residence is a 4-star hotel in Ho Chi Minh City. Rated 8.3/10 by 212 reviews. Guests praise its location near Near Pham Ngu Lao. The most popular room is 'Premier Studio Deluxe' with 1 queen bed. Great location|Convenient location,Great location|Convenient location,~₫1425000/night (approx. $57),https://ak-d.tripcdn.com/images/1mc1612000ljnd1tt0349_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.772621, 106.6816",Great location|Convenient location,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882249/AC162.webp
AC163,The Moon 2 Hotel,Accommodation,4.3,245 Number 1 Street,The Moon 2 Hotel provides a budget-friendly stay in District 8.,The Moon 2 Hotel is a 3-star hotel in Ho Chi Minh City. Rated 8.7/10 by 22 reviews. Guests praise its location near Near AEON MALL Binh Tan. The most popular room is 'Standard Double Room With Window' with 1 queen bed. Clean and tidy,Clean and tidy,~₫875000/night (approx. $35),https://ak-d.tripcdn.com/images/1mc1f12000jo47ci06FDD_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.74837, 106.61394",Clean and tidy,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882250/AC163.webp
AC164,JW Marriott Hotel & Suites Saigon,Accommodation,4.6,"Corner Hai Ba Trung Street & Le Duan Boulevard, Ben Nghe Ward",A luxury hotel offering exceptional service and upscale amenities in District 1.,"JW Marriott Hotel & Suites Saigon is a 5-star hotel in Ho Chi Minh City. Rated 9.2/10 by 199 reviews. Guests praise its location near Near Saigon Japan Town. The most popular room is 'Deluxe Guest Room, 2 Twin' with 2 single beds. Great location|Great stay!",Great location|Great stay!,~₫6625000/night (approx. $265),https://ak-d.tripcdn.com/images/0223312000h04end9BCB9_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.780941, 106.700568",Great location|Great stay!,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882252/AC164.webp
AC165,A&EM - the Petit Hotel,Accommodation,4,179 Lý Tự Trọng,A&EM - the Petit Hotel is a charming boutique hotel nestled in a quiet alley of District 1.,A&EM - the Petit Hotel is a 2-star hotel in Ho Chi Minh City. Rated 8.1/10 by 128 reviews. Guests praise its location near Near Pham Ngu Lao | Ben Thanh Market Area. The most popular room is 'Deluxe Room' with 1 queen bed. Great location|Convenient location,Great location|Convenient location,~₫700000/night (approx. $28),https://ak-d.tripcdn.com/images/0204u12000a8e0r4l72FA_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.773135, 106.696083",Great location|Convenient location,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882253/AC165.webp
AC166,Cityview Serviced Apartment & Hotel Ho Chi Minh City,Accommodation,4.6,12 Mac Dinh Chi,Cityview Serviced Apartment & Hotel provides convenient and comfortable accommodation with city views in District 1.,Cityview Serviced Apartment & Hotel Ho Chi Minh City is a 3-star hotel in Ho Chi Minh City. Rated 9.2/10 by 31 reviews. Guests praise its location near Near Saigon Japan Town. The most popular room is 'Studio' with 1 queen bed. Great service|Clean and tidy,Great service|Clean and tidy,~₫1125000/night (approx. $45),https://ak-d.tripcdn.com/images/1mc3812000kmv0tqvB51E_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.784795, 106.699646",Great service|Clean and tidy,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882254/AC166.webp
AC167,EMM Hotel Saigon,Accommodation,4.7,157 Pasteur,EMM Hotel Saigon offers a stylish and modern stay in a central location.,EMM Hotel Saigon is a 3-star hotel in Ho Chi Minh City. Rated 9.3/10 by 101 reviews. Guests praise its location near Near Saigon Japan Town. The most popular room is 'Superior Room' with 1 queen bed. Great stay!|Delicious breakfast,Great stay!|Delicious breakfast,~₫1025000/night (approx. $41),https://ak-d.tripcdn.com/images/1mc0p12000gixojav4727_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.784842, 106.690687",Great stay!|Delicious breakfast,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882256/AC167.webp
AC168,MIHN SUITES BEN THANH,Accommodation,4.4,"141/1 Ly Tu Trong, Ward Ben Thanh, District 1",MIHN SUITES BEN THANH provides a comfortable and well-located stay near Ben Thanh Market.,"MIHN SUITES BEN THANH is a 4-star hotel in Ho Chi Minh City. Rated 8.8/10 by 95 reviews. Guests praise its location near Near Pham Ngu Lao | Ben Thanh Market Area. The most popular room is 'Deluxe Double Queen Size Bed, Internal Window' with 1 queen bed. Great rooms|Great service",Great rooms|Great service,~₫650000/night (approx. $26),https://ak-d.tripcdn.com/images/1mc0m12000dn205yw7425_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.773458, 106.696889",Great rooms|Great service,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882257/AC168.webp
AC169,Your Homes River Gate Premium,Accommodation,4.7,151 Đường Bến Vân Đồn,Your Homes River Gate Premium offers modern apartments with stunning river views.,Your Homes River Gate Premium is a 4-star hotel in Ho Chi Minh City. Rated 9.3/10 by 108 reviews. Guests praise its location near Near Pham Ngu Lao | Bach Dang Riverside. The most popular room is 'Studio Superior' with 1 king bed. Great stay!|Great location,Great stay!|Great location,~₫900000/night (approx. $36),https://ak-d.tripcdn.com/images/0204812000c3sv39v2654_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.76198, 106.69936",Great stay!|Great location,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882259/AC169.webp
AC170,Northern Charm Hotel,Accommodation,4.2,"12 Lý Tự Trọng, Bến Nghé",Northern Charm Hotel offers a cozy and affordable stay in Go Vap District.,Northern Charm Hotel is a 4-star hotel in Ho Chi Minh City. Rated 8.4/10 by 185 reviews. Guests praise its location near Near Saigon Japan Town | Japanese  Area. The most popular room is 'Premier City View Non Smoking' with 1 queen bed. Great location|Delicious breakfast,Great location|Delicious breakfast,~₫1950000/night (approx. $78),https://ak-d.tripcdn.com/images/0220512000akxoo1nBDCB_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.78207, 106.70458",Great location|Delicious breakfast,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882260/AC170.webp
AC171,M Village Living Cach Mang Thang 8,Accommodation,4.5,"656, Cach Mang Thang 8 Street",M Village Living Cach Mang Thang 8 offers a unique community living experience in Tan Binh District.,M Village Living Cach Mang Thang 8 is a 3-star hotel in Ho Chi Minh City. Rated 9.1/10 by 40 reviews. Guests praise its location near Near Hòa Bình District 10 Cultural Center. The most popular room is 'Studio Balcony' with 1 queen bed. Great service|Clean and tidy,Great service|Clean and tidy,~₫750000/night (approx. $30),https://ak-d.tripcdn.com/images/1mc3612000inm1gih934D_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.787248, 106.664558",Great service|Clean and tidy,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882261/AC171.webp
AC172,CityHouse - MTA Calmette,Accommodation,4.4,"54 Calmette Street, Nguyen Thai Binh Ward",CityHouse - MTA Calmette offers stylish serviced apartments in a convenient location in District 1.,CityHouse - MTA Calmette is a 3-star hotel in Ho Chi Minh City. Rated 8.8/10 by 24 reviews. Guests praise its location near Near Pham Ngu Lao. The most popular room is 'Deluxe Studio With Balcony' with 1 queen bed. Clean and tidy,Clean and tidy,~₫1050000/night (approx. $42),https://ak-d.tripcdn.com/images/1mc1112000lw9tecuFC59_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.767789, 106.699701",Clean and tidy,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882263/AC172.webp
AC173,A25 Hotel - 29 Bui Thi Xuan,Accommodation,4,"29 - 31 Bui Thi Xuan, Ben Thanh",A25 Hotel - 29 Bui Thi Xuan provides a budget-friendly stay in the heart of District 1.,A25 Hotel - 29 Bui Thi Xuan is a 3-star hotel in Ho Chi Minh City. Rated 8.1/10 by 15 reviews. Guests praise its location near Near Pham Ngu Lao | Ho Chi Minh City Centre. The most popular room is 'Standard Double' with 1 queen bed. ,,~₫875000/night (approx. $35),https://ak-d.tripcdn.com/images/1mc4k12000bmyre5bFD10_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.77135, 106.6901",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882264/AC173.webp
AC174,InterContinental Grand Ho Tram,Accommodation,4.7,"Ho Tram Hamlet, Ho Tram Commune, Ho Chi Minh City",InterContinental Grand Ho Tram is a luxurious resort offering beachfront relaxation.,"InterContinental Grand Ho Tram is a 5-star hotel in Phuoc Thuan. Rated 9.3/10 by 90 reviews. Guests praise its location near Near Ho Tram Beach, Phuoc Thuan. The most popular room is 'Classic King Room - Non-Smoking' with 1 king bed. Great stay!|Great service",Great stay!|Great service,~₫2475000/night (approx. $99),https://ak-d.tripcdn.com/images/0225b120009c6vqxq46A4_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.486559, 107.454275",Great stay!|Great service,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882266/AC174.webp
AC175,Victory Airport Hotel,Accommodation,4.1,96 Yên Thế,Victory Airport Hotel provides convenient accommodation near Tan Son Nhat International Airport.,Victory Airport Hotel is a 3-star hotel in Ho Chi Minh City. Rated 8.2/10 by 217 reviews. Guests praise its location near Near Tan Son Nhat International Airport | Tan Son Nhat Airport Area. The most popular room is 'Double Bed Room' with 1 queen bed. Close to airport|Convenient location,Close to airport|Convenient location,~₫450000/night (approx. $18),https://ak-d.tripcdn.com/images/1mc1a12000agik5px66CC_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.812823, 106.668483",Close to airport|Convenient location,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882268/AC175.webp
AC176,Somerset Ho Chi Minh City,Accommodation,4.5,No 8A Nguyễn Bỉnh Khiêm,Somerset Ho Chi Minh City offers serviced apartments with modern amenities in District 1.,Somerset Ho Chi Minh City is a 5-star hotel in Ho Chi Minh City. Rated 9.1/10 by 333 reviews. Guests praise its location near Near Saigon Japan Town. The most popular room is 'One Bedroom Deluxe Apartment' with 1 king bed. Clean pool|Great swimming pool,Clean pool|Great swimming pool,~₫2350000/night (approx. $94),https://ak-d.tripcdn.com/images/1mc0312000cjsvi0d45A8_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.789861, 106.703128",Clean pool|Great swimming pool,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882269/AC176.webp
AC177,Swan Boutique Hotel,Accommodation,4,95 - 97 Dang Nhu Mai Street,Swan Boutique Hotel offers comfortable accommodations in a central location.,Swan Boutique Hotel is a 3-star hotel in Ho Chi Minh City. Rated 8.0/10 by 1 review. Guests praise its location near 6.8 km from center. The most popular room is 'Superior Double Room' with 1 queen bed. ,,~₫725000/night (approx. $29),https://ak-d.tripcdn.com/images/0580212000le0ptgg7CCA_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.775957, 106.758852",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882271/AC177.webp
AC178,VINHOMES CENTRAL PARK LUXURY APARTMENT,Accommodation,4.7,"QPWC+VG, 208 Nguyen Huu Canh",These luxury apartments provide a modern and upscale living experience.,"VINHOMES CENTRAL PARK LUXURY APARTMENT is a 4-star hotel in Ho Chi Minh City. Rated 9.4/10 by 74 reviews. Guests praise its location near Near Landmark 81 Sky View Observatory | Vinhomes Central Park. The most popular room is 'Boutique 2-bedroom And 1-living Room, No View' with 1 king bed and 1 queen bed. Great stay!|Great service",Great stay!|Great service,~₫1625000/night (approx. $65),https://ak-d.tripcdn.com/images/1mc4y12000iv9pgshAE7F_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.7948, 106.719893",Great stay!|Great service,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882273/AC178.webp
AC179,Lan Anh Hotel,Accommodation,4.3,252 Đ. Đề Thám,Lan Anh Hotel is a convenient option for travelers seeking comfortable lodging near the airport.,Lan Anh Hotel is a 3-star hotel in Ho Chi Minh City. Rated 8.6/10 by 53 reviews. Guests praise its location near Near Pham Ngu Lao | Pham Ngu Lao Street Area. The most popular room is 'Superior Double Room' with 1 double bed. Great location|Great service,Great location|Great service,~₫600000/night (approx. $24),https://ak-d.tripcdn.com/images/02265120009un4q2eBFA3_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.768133, 106.693698",Great location|Great service,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882275/AC179.webp
AC180,Nicecy Hotel - 218 Le Thanh Ton Street,Accommodation,4,"218 Le Thanh Ton Street, Ben Thanh Ward",This hotel offers a stylish stay in the heart of District 1.,Nicecy Hotel – 218 Le Thanh Ton Street is a 2-star hotel in Ho Chi Minh City. Rated 8.0/10 by 103 reviews. Guests praise its location near Near Pham Ngu Lao | Ben Thanh Market Area. The most popular room is 'Superior Double Room （No Window）' with 1 double bed. Great location|Great stay!,Great location|Great stay!,~₫525000/night (approx. $21),https://ak-d.tripcdn.com/images/1mc4v12000f8isldx711D_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.772638, 106.696654",Great location|Great stay!,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882277/AC180.webp
AC181,The Odys Boutique Hotel,Accommodation,4.5,67 69 Đ. Nguyễn Thái Bình,The Odys Boutique Hotel provides a unique and charming experience in District 3.,The Odys Boutique Hotel is a 4-star hotel in Ho Chi Minh City. Rated 9.0/10 by 178 reviews. Guests praise its location near Near Pham Ngu Lao | Ho Chi Minh City Centre. The most popular room is 'Odys Premium Room' with 1 king bed. Great service|Delicious breakfast,Great service|Delicious breakfast,~₫2100000/night (approx. $84),https://ak-d.tripcdn.com/images/1mc1q12000my7jc0qA030_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.769508, 106.700058",Great service|Delicious breakfast,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882278/AC181.webp
AC182,Park Hyatt Saigon,Accommodation,4.5,"2 Công Trường Lam Sơn, Bến Nghé",Park Hyatt Saigon is a luxury hotel offering exceptional service and amenities.,Park Hyatt Saigon is a 5-star hotel in Ho Chi Minh City. Rated 9.0/10 by 186 reviews. Guests praise its location near Near Saigon Japan Town | Nguyen Hue Walking Street. The most popular room is 'Park Twin Room' with 2 single beds. Clean pool|Great swimming pool,Clean pool|Great swimming pool,~₫7300000/night (approx. $292),https://ak-d.tripcdn.com/images/1mc3s12000el2vdyxF5CE_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.777482, 106.703455",Clean pool|Great swimming pool,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882280/AC182.webp
AC183,Sheraton Saigon Grand Opera Hotel,Accommodation,4.7,"88 Dong Khoi, Sai Gon Ward",A luxurious hotel located next to the Saigon Opera House.,"Sheraton Saigon Grand Opera Hotel is a 5-star hotel in Ho Chi Minh City. Rated 9.3/10 by 476 reviews. Guests praise its location near Near Saigon Japan Town | Nguyen Hue Walking Street. The most popular room is 'Guest Room, 1 King Bed' with 1 king bed. Delicious breakfast|Located downtown",Delicious breakfast|Located downtown,~₫4825000/night (approx. $193),https://ak-d.tripcdn.com/images/1mc3112000icibkvj724E_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.775446, 106.703878",Delicious breakfast|Located downtown,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882282/AC183.webp
AC184,APEC BnB Hotel,Accommodation,4.1,"18A/70 Nguyen Thi Minh Khai, Da Kao ward, District 1, Ho Chi Minh city",APEC BnB Hotel offers budget-friendly accommodations in District 5.,APEC BnB Hotel is a 3-star hotel in Ho Chi Minh City. Rated 8.2/10 by 33 reviews. Guests praise its location near Near Saigon Japan Town. The most popular room is 'Triple Room' with 1 queen bed and 1 sofa bed. Great location|Friendly host,Great location|Friendly host,~₫775000/night (approx. $31),https://ak-d.tripcdn.com/images/0220412000lsc9ir15836_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.785862, 106.700681",Great location|Friendly host,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882283/AC184.webp
AC185,Cozy Hotel - 140 Cong Quynh,Accommodation,4.2,140 Cong Quynh,Cozy Hotel provides a comfortable and affordable stay in the bustling Pham Ngu Lao area.,Cozy Hotel - 140 Cong Quynh is a 3-star hotel in Ho Chi Minh City. Rated 8.4/10 by 16 reviews. Guests praise its location near Near Pham Ngu Lao | Pham Ngu Lao Street Area. The most popular room is 'Standard Room' with 1 queen bed. ,,~₫700000/night (approx. $28),https://ak-d.tripcdn.com/images/1mc2r12000kwk7avj877F_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.76543, 106.69009",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882285/AC185.webp
AC186,Yen Nam Hotel Hoang Van Thu,Accommodation,4,No. 197A Hoang Van Thu Street,Yen Nam Hotel offers a convenient location near the airport.,Yen Nam Hotel Hoang Van Thu is a 3-star hotel in Ho Chi Minh City. Rated 8.1/10 by 55 reviews. Guests praise its location near Near Tan Son Nhat International Airport. The most popular room is 'Standard Double Room' with 1 queen bed. Clean and tidy|Great stay!,Clean and tidy|Great stay!,~₫450000/night (approx. $18),https://ak-d.tripcdn.com/images/0206t120009f3il1kC6A3_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.799602, 106.673179",Clean and tidy|Great stay!,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882286/AC186.webp
AC187,Thu Ha Airport Hotel,Accommodation,4.2,"38 Hau Giang, Ward 4",Thu Ha Airport Hotel is ideally located for travelers seeking quick access to the airport.,Thu Ha Airport Hotel is a 3-star hotel in Ho Chi Minh City. Rated 8.5/10 by 32 reviews. Guests praise its location near Near Tan Son Nhat International Airport | Tan Son Nhat Airport Area. The most popular room is 'Superior Double Room' with 1 queen bed. Clean and tidy|Convenient location,Clean and tidy|Convenient location,~₫325000/night (approx. $13),https://ak-d.tripcdn.com/images/1mc5y12000l9q49neC9A3_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.807974, 106.662998",Clean and tidy|Convenient location,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882288/AC187.webp
AC188,JW Marriott Hotel & Suites Saigon,Accommodation,4.6,"Corner Hai Ba Trung Street & Le Duan Boulevard, Ben Nghe Ward",A luxury hotel offering exceptional service and upscale amenities in District 1.,"JW Marriott Hotel & Suites Saigon is a 5-star hotel in Ho Chi Minh City. Rated 9.2/10 by 199 reviews. Guests praise its location near Near Saigon Japan Town. The most popular room is 'Deluxe Guest Room, 2 Twin' with 2 single beds. Great location|Great stay!",Great location|Great stay!,~₫6625000/night (approx. $265),https://ak-d.tripcdn.com/images/0223312000h04end9BCB9_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.780941, 106.700568",Great location|Great stay!,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882289/AC188.webp
AC189,Pynt Hotel 2,Accommodation,4.3,"274 Thong Nhat Street, Ward 16, Go Vap",Pynt Hotel 2 offers a convenient and comfortable stay in a central location.,Pynt Hotel 2 is a 3-star hotel in Ho Chi Minh City. Rated 8.6/10 by 54 reviews. Guests praise its location near Near Tan Son Nhat International Airport. The most popular room is 'Deluxe Room' with 1 queen bed. Great amenities|Clean and tidy,Great amenities|Clean and tidy,~₫500000/night (approx. $20),https://ak-d.tripcdn.com/images/1z65612000f19lca7220D_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.839586, 106.665413",Great amenities|Clean and tidy,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882291/AC189.webp
AC190,Amory Villa Thao Dien,Accommodation,4.1,"26/6 Street 12, An Khanh ward, District 2",Amory Villa Thao Dien offers a luxurious and private villa experience in a tranquil setting.,Amory Villa Thao Dien is a 4-star hotel in Ho Chi Minh City. Rated 8.2/10 by 13 reviews. Guests praise its location near Near Thao Dien Metro Station. The most popular room is 'Deluxe Double Or Twin With Balcony' with 2 queen beds or 1 queen bed. ,,~₫525000/night (approx. $21),https://ak-d.tripcdn.com/images/0226712000lh2r137D02B_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.790445, 106.73227",,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882292/AC190.webp
AC191,TRANG AN HOTEL,Accommodation,4.4,"627 Xo Viet Nghe Tinh, Ward 26",TRANG AN HOTEL provides comfortable accommodations in the heart of District 1.,TRANG AN HOTEL is a 3-star hotel in Ho Chi Minh City. Rated 8.8/10 by 22 reviews. Guests praise its location near Near Landmark 81 Sky View Observatory. The most popular room is 'Superior Double Room' with 1 double bed. Friendly host,Friendly host,~₫450000/night (approx. $18),https://ak-d.tripcdn.com/images/1mc3w12000jng9h3e7408_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.811198, 106.713767",Friendly host,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882293/AC191.webp
AC192,Saigon Center Apartment Hotel,Accommodation,4.2,"720A Đ. Điện Biên Phủ, Phường 22",This hotel offers comfortable apartment-style accommodations in the heart of Saigon's shopping district.,Saigon Center Apartment Hotel is a 4-star hotel in Ho Chi Minh City. Rated 8.4/10 by 201 reviews. Guests praise its location near Near Landmark 81 Sky View Observatory | Hang Xanh. The most popular room is 'Deluxe 1-Bedroom Suite(Not LM81Tower)' with 1 queen bed. Great rooms|Great view,Great rooms|Great view,~₫1250000/night (approx. $50),https://ak-d.tripcdn.com/images/1mc4z12000f33pqnz1B7D_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.795226, 106.721888",Great rooms|Great view,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882295/AC192.webp
AC193,Your Homes River Gate Premium,Accommodation,4.7,151 Đường Bến Vân Đồn,Your Homes River Gate Premium offers modern apartments with stunning river views.,Your Homes River Gate Premium is a 4-star hotel in Ho Chi Minh City. Rated 9.3/10 by 108 reviews. Guests praise its location near Near Pham Ngu Lao | Bach Dang Riverside. The most popular room is 'Studio Superior' with 1 king bed. Great stay!|Great location,Great stay!|Great location,~₫900000/night (approx. $36),https://ak-d.tripcdn.com/images/0204812000c3sv39v2654_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.76198, 106.69936",Great stay!|Great location,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882296/AC193.webp
AC194,The Rice Hotel 131 Bui Vien,Accommodation,4,"131 BUI VIEN, PHAM NGU LAO WARD",This hotel is located in the bustling backpacker area of Bui Vien Street.,The Rice Hotel 131 Bui Vien is a 3-star hotel in Ho Chi Minh City. Rated 8.1/10 by 42 reviews. Guests praise its location near Near Pham Ngu Lao | Bui Vien Walking Street. The most popular room is 'Standard Comfy Queen Bed - Aircon/Hot Shower' with 1 queen bed. Clean and tidy|Great location,Clean and tidy|Great location,~₫400000/night (approx. $16),https://ak-d.tripcdn.com/images/1z61u12000g3wpum1044D_R_600_600_R5_D.jpg_.webp,0:00,23:59,"10.766353, 106.692105",Clean and tidy|Great location,https://res.cloudinary.com/dgc2a1loy/image/upload/v1761882298/AC194.webp
